集計年,産業大分類コード,産業大分類名,業種中分類コード,業種中分類名,年齢,所定内給与額（万円）,年間賞与その他特別給与額（万円）,一人当たり賃金（万円）
2010,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,年齢計,39.2749,77.6716,548.9702
2010,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,～19歳,18.0282,11.9141,228.2523
2010,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,20～24歳,19.9837,39.6648,279.469
2010,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,25～29歳,26.2724,44.5156,359.784
2010,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,30～34歳,37.5872,44.2682,495.3144
2010,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,35～39歳,40.6217,69.9459,557.4059
2010,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,40～44歳,37.6768,95.4789,547.5999
2010,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,45～49歳,49.3655,107.2765,699.6623
2010,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,50～54歳,40.6599,124.6412,612.5606
2010,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,55～59歳,48.7588,116.7315,701.8374
2010,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,60～64歳,43.738,106.2885,631.1447
2010,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,65～69歳,41.3065,42.8329,538.5107
2010,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,70歳～,18.18,29.922,248.082
2010,L,学術研究，専門・技術サービス業,73,広告業,年齢計,39.118,112.4952,581.9113
2010,L,学術研究，専門・技術サービス業,73,広告業,～19歳,18.22,11.45,230.09
2010,L,学術研究，専門・技術サービス業,73,広告業,20～24歳,22.8397,31.2918,305.3682
2010,L,学術研究，専門・技術サービス業,73,広告業,25～29歳,25.1406,53.6291,355.3159
2010,L,学術研究，専門・技術サービス業,73,広告業,30～34歳,31.3068,74.3141,449.9955
2010,L,学術研究，専門・技術サービス業,73,広告業,35～39歳,36.9428,109.8027,553.1158
2010,L,学術研究，専門・技術サービス業,73,広告業,40～44歳,46.8555,166.1136,728.3796
2010,L,学術研究，専門・技術サービス業,73,広告業,45～49歳,52.0701,183.1849,808.0256
2010,L,学術研究，専門・技術サービス業,73,広告業,50～54歳,59.116,190.1018,899.4934
2010,L,学術研究，専門・技術サービス業,73,広告業,55～59歳,54.8987,166.15,824.9349
2010,L,学術研究，専門・技術サービス業,73,広告業,60～64歳,36.1342,66.3598,499.9708
2010,L,学術研究，専門・技術サービス業,73,広告業,65～69歳,107.0112,37.9082,1322.0424
2010,L,学術研究，専門・技術サービス業,73,広告業,70歳～,15.035,2.5,182.92
2010,M,宿泊業，飲食サービス業,75,宿泊業,年齢計,22.7684,26.674,299.8949
2010,M,宿泊業，飲食サービス業,75,宿泊業,～19歳,15.0713,5.6557,186.5116
2010,M,宿泊業，飲食サービス業,75,宿泊業,20～24歳,17.0871,17.4613,222.5069
2010,M,宿泊業，飲食サービス業,75,宿泊業,25～29歳,19.2577,22.1848,253.2775
2010,M,宿泊業，飲食サービス業,75,宿泊業,30～34歳,21.7125,25.5578,286.1074
2010,M,宿泊業，飲食サービス業,75,宿泊業,35～39歳,24.5786,33.8962,328.8399
2010,M,宿泊業，飲食サービス業,75,宿泊業,40～44歳,26.8352,40.0499,362.0726
2010,M,宿泊業，飲食サービス業,75,宿泊業,45～49歳,28.0389,38.6097,375.0768
2010,M,宿泊業，飲食サービス業,75,宿泊業,50～54歳,26.4577,30.9558,348.4479
2010,M,宿泊業，飲食サービス業,75,宿泊業,55～59歳,25.3165,27.8718,331.6693
2010,M,宿泊業，飲食サービス業,75,宿泊業,60～64歳,20.3432,13.3686,257.4867
2010,M,宿泊業，飲食サービス業,75,宿泊業,65～69歳,17.7817,5.2627,218.6436
2010,M,宿泊業，飲食サービス業,75,宿泊業,70歳～,17.7878,4.0782,217.5313
2010,N,生活関連サービス業，娯楽業,80,娯楽業,年齢計,25.4692,39.0345,344.6647
2010,N,生活関連サービス業，娯楽業,80,娯楽業,～19歳,18.0308,4.6869,221.0562
2010,N,生活関連サービス業，娯楽業,80,娯楽業,20～24歳,20.1766,15.3529,257.4718
2010,N,生活関連サービス業，娯楽業,80,娯楽業,25～29歳,22.9265,30.2317,305.3499
2010,N,生活関連サービス業，娯楽業,80,娯楽業,30～34歳,26.7052,43.1688,363.6308
2010,N,生活関連サービス業，娯楽業,80,娯楽業,35～39歳,28.7342,55.2843,400.0941
2010,N,生活関連サービス業，娯楽業,80,娯楽業,40～44歳,30.3546,58.6804,422.9362
2010,N,生活関連サービス業，娯楽業,80,娯楽業,45～49歳,29.628,54.6133,410.1497
2010,N,生活関連サービス業，娯楽業,80,娯楽業,50～54歳,29.803,57.9727,415.609
2010,N,生活関連サービス業，娯楽業,80,娯楽業,55～59歳,26.3069,38.9191,354.6018
2010,N,生活関連サービス業，娯楽業,80,娯楽業,60～64歳,21.5379,25.8953,284.3497
2010,N,生活関連サービス業，娯楽業,80,娯楽業,65～69歳,19.0487,14.736,243.3206
2010,N,生活関連サービス業，娯楽業,80,娯楽業,70歳～,16.9206,10.3527,213.3993
2010,O,教育，学習支援業,81,学校教育,年齢計,40.5954,157.7913,644.9355
2010,O,教育，学習支援業,81,学校教育,～19歳,14.8759,11.3382,189.8491
2010,O,教育，学習支援業,81,学校教育,20～24歳,19.69,40.457,276.7371
2010,O,教育，学習支援業,81,学校教育,25～29歳,23.9363,71.3589,358.594
2010,O,教育，学習支援業,81,学校教育,30～34歳,30.3539,98.1929,462.4398
2010,O,教育，学習支援業,81,学校教育,35～39歳,37.0744,136.8283,581.7217
2010,O,教育，学習支援業,81,学校教育,40～44歳,42.8977,173.0808,687.8532
2010,O,教育，学習支援業,81,学校教育,45～49歳,47.5699,198.9502,769.7885
2010,O,教育，学習支援業,81,学校教育,50～54歳,51.6266,216.9536,836.4732
2010,O,教育，学習支援業,81,学校教育,55～59歳,55.183,237.8657,900.062
2010,O,教育，学習支援業,81,学校教育,60～64歳,53.6285,229.0177,872.5601
2010,O,教育，学習支援業,81,学校教育,65～69歳,51.4887,213.6059,831.4704
2010,O,教育，学習支援業,81,学校教育,70歳～,40.7558,139.3176,628.3869
2010,O,教育，学習支援業,82,その他の教育，学習支援業,年齢計,29.634,72.9236,428.5311
2010,O,教育，学習支援業,82,その他の教育，学習支援業,～19歳,17.226,5.6789,212.3906
2010,O,教育，学習支援業,82,その他の教育，学習支援業,20～24歳,19.5035,18.5819,252.6234
2010,O,教育，学習支援業,82,その他の教育，学習支援業,25～29歳,22.2902,43.3611,310.844
2010,O,教育，学習支援業,82,その他の教育，学習支援業,30～34歳,26.2289,65.839,380.5853
2010,O,教育，学習支援業,82,その他の教育，学習支援業,35～39歳,30.1168,79.3306,440.7317
2010,O,教育，学習支援業,82,その他の教育，学習支援業,40～44歳,33.8001,89.044,494.6457
2010,O,教育，学習支援業,82,その他の教育，学習支援業,45～49歳,37.4143,103.8248,552.7966
2010,O,教育，学習支援業,82,その他の教育，学習支援業,50～54歳,40.8384,125.5387,615.5989
2010,O,教育，学習支援業,82,その他の教育，学習支援業,55～59歳,38.4643,101.0805,562.6527
2010,O,教育，学習支援業,82,その他の教育，学習支援業,60～64歳,26.852,60.5683,382.7927
2010,O,教育，学習支援業,82,その他の教育，学習支援業,65～69歳,23.2458,26.3632,305.3125
2010,O,教育，学習支援業,82,その他の教育，学習支援業,70歳～,23.0973,22.6385,299.8062
2010,P,医療，福祉,83,医療業,年齢計,30.3413,76.0103,440.1065
2010,P,医療，福祉,83,医療業,～19歳,15.0032,5.0327,185.0706
2010,P,医療，福祉,83,医療業,20～24歳,21.4262,40.0187,297.1329
2010,P,医療，福祉,83,医療業,25～29歳,24.7644,63.2209,360.3934
2010,P,医療，福祉,83,医療業,30～34歳,26.9863,67.2961,391.1321
2010,P,医療，福祉,83,医療業,35～39歳,31.517,77.404,455.6083
2010,P,医療，福祉,83,医療業,40～44歳,33.8029,89.7568,495.3915
2010,P,医療，福祉,83,医療業,45～49歳,36.1026,96.478,529.7093
2010,P,医療，福祉,83,医療業,50～54歳,35.9085,96.2966,527.1984
2010,P,医療，福祉,83,医療業,55～59歳,35.8193,96.4857,526.3177
2010,P,医療，福祉,83,医療業,60～64歳,33.0952,79.0505,476.1933
2010,P,医療，福祉,83,医療業,65～69歳,40.7495,58.8896,547.8841
2010,P,医療，福祉,83,医療業,70歳～,53.6754,45.6206,689.725
2010,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,年齢計,22.5707,14.244,285.0929
2010,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,～19歳,15.7511,2.3099,191.3234
2010,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,20～24歳,17.5944,8.2899,219.4232
2010,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,25～29歳,20.5527,11.6473,258.2795
2010,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,30～34歳,22.0729,12.5127,277.3872
2010,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,35～39歳,22.8566,11.2396,285.519
2010,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,40～44歳,23.6304,14.779,298.3443
2010,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,45～49歳,24.2853,13.5681,304.9917
2010,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,50～54歳,23.6502,17.3671,301.1696
2010,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,55～59歳,29.7759,44.9098,402.2201
2010,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,60～64歳,23.1662,18.8344,296.8293
2010,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,65～69歳,18.0261,8.8059,225.1188
2010,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,70歳～,23.6553,0,283.8642
2010,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,年齢計,23.0913,44.9391,322.0347
2010,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,～19歳,16.0676,11.7821,204.5931
2010,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,20～24歳,18.1405,26.5024,244.1885
2010,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,25～29歳,20.8408,44.2522,294.3412
2010,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,30～34歳,23.3452,50.5739,330.7163
2010,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,35～39歳,25.305,58.0562,361.7163
2010,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,40～44歳,27.548,64.1654,394.7414
2010,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,45～49歳,27.1371,64.4413,390.086
2010,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,50～54歳,25.4871,51.1698,357.0156
2010,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,55～59歳,23.5062,43.1771,325.2515
2010,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,60～64歳,19.1831,24.2312,254.4285
2010,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,65～69歳,17.7811,11.1901,224.563
2010,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,70歳～,15.636,7.4548,195.087
2011,E,製造業,09,食料品製造業,年齢計,22.4271,50.837,319.9622
2011,E,製造業,09,食料品製造業,～19歳,15.7231,9.4225,198.0991
2011,E,製造業,09,食料品製造業,20～24歳,16.9681,30.6782,234.2949
2011,E,製造業,09,食料品製造業,25～29歳,19.6939,46.532,282.8588
2011,E,製造業,09,食料品製造業,30～34歳,21.2867,49.2931,304.7339
2011,E,製造業,09,食料品製造業,35～39歳,24.1214,60.5686,350.0248
2011,E,製造業,09,食料品製造業,40～44歳,25.9614,67.8114,379.3477
2011,E,製造業,09,食料品製造業,45～49歳,26.0829,68.3084,381.3034
2011,E,製造業,09,食料品製造業,50～54歳,24.9788,59.0807,358.8264
2011,E,製造業,09,食料品製造業,55～59歳,23.9074,53.1307,340.0199
2011,E,製造業,09,食料品製造業,60～64歳,18.141,21.3941,239.0859
2011,E,製造業,09,食料品製造業,65～69歳,16.0933,13.1236,206.2437
2011,E,製造業,09,食料品製造業,70歳～,14.89,11.6065,190.2869
2011,E,製造業,10,飲料・たばこ・飼料製造業,年齢計,29.8602,85.4806,443.8033
2011,E,製造業,10,飲料・たばこ・飼料製造業,～19歳,16.6267,23.0006,222.5206
2011,E,製造業,10,飲料・たばこ・飼料製造業,20～24歳,19.2885,47.2536,278.716
2011,E,製造業,10,飲料・たばこ・飼料製造業,25～29歳,21.1965,59.3845,313.7431
2011,E,製造業,10,飲料・たばこ・飼料製造業,30～34歳,24.9874,66.7193,366.5681
2011,E,製造業,10,飲料・たばこ・飼料製造業,35～39歳,31.8202,87.3318,469.1742
2011,E,製造業,10,飲料・たばこ・飼料製造業,40～44歳,35.5883,98.4782,525.5381
2011,E,製造業,10,飲料・たばこ・飼料製造業,45～49歳,34.8213,117.5333,535.3894
2011,E,製造業,10,飲料・たばこ・飼料製造業,50～54歳,34.3688,104.6364,517.0625
2011,E,製造業,10,飲料・たばこ・飼料製造業,55～59歳,33.9775,112.1413,519.8718
2011,E,製造業,10,飲料・たばこ・飼料製造業,60～64歳,22.8855,39.9479,314.5737
2011,E,製造業,10,飲料・たばこ・飼料製造業,65～69歳,20.5653,19.9506,266.7345
2011,E,製造業,10,飲料・たばこ・飼料製造業,70歳～,23.5861,5.3933,288.4267
2011,E,製造業,11,繊維工業,年齢計,22.3874,35.1475,303.7964
2011,E,製造業,11,繊維工業,～19歳,13.9298,3.7985,170.9564
2011,E,製造業,11,繊維工業,20～24歳,15.5697,17.8211,204.6576
2011,E,製造業,11,繊維工業,25～29歳,18.4717,28.3427,250.0029
2011,E,製造業,11,繊維工業,30～34歳,20.8127,30.3318,280.0846
2011,E,製造業,11,繊維工業,35～39歳,23.9197,39.4224,326.4594
2011,E,製造業,11,繊維工業,40～44歳,24.6544,44.285,340.1372
2011,E,製造業,11,繊維工業,45～49歳,24.5636,45.8247,340.5884
2011,E,製造業,11,繊維工業,50～54歳,24.9387,42.9929,342.2568
2011,E,製造業,11,繊維工業,55～59歳,25.1706,37.7205,339.7671
2011,E,製造業,11,繊維工業,60～64歳,19.1937,19.3294,249.6544
2011,E,製造業,11,繊維工業,65～69歳,19.5709,19.6338,254.4851
2011,E,製造業,11,繊維工業,70歳～,17.08,23.9735,228.9335
2011,E,製造業,12,木材・木製品製造業（家具を除く）,年齢計,23.4516,41.4124,322.8322
2011,E,製造業,12,木材・木製品製造業（家具を除く）,～19歳,15.753,7.0733,196.1097
2011,E,製造業,12,木材・木製品製造業（家具を除く）,20～24歳,17.3307,26.9913,234.9597
2011,E,製造業,12,木材・木製品製造業（家具を除く）,25～29歳,19.8606,34.8352,273.1627
2011,E,製造業,12,木材・木製品製造業（家具を除く）,30～34歳,22.5529,45.5418,316.1767
2011,E,製造業,12,木材・木製品製造業（家具を除く）,35～39歳,24.3888,48.9352,341.601
2011,E,製造業,12,木材・木製品製造業（家具を除く）,40～44歳,25.8871,45.6759,356.3214
2011,E,製造業,12,木材・木製品製造業（家具を除く）,45～49歳,25.9314,48.0279,359.2049
2011,E,製造業,12,木材・木製品製造業（家具を除く）,50～54歳,26.5728,49.2072,368.0805
2011,E,製造業,12,木材・木製品製造業（家具を除く）,55～59歳,25.9498,44.8543,356.252
2011,E,製造業,12,木材・木製品製造業（家具を除く）,60～64歳,21.3868,29.2256,285.8677
2011,E,製造業,12,木材・木製品製造業（家具を除く）,65～69歳,19.9213,18.8375,257.8925
2011,E,製造業,12,木材・木製品製造業（家具を除く）,70歳～,19.8421,20.6862,258.7915
2011,E,製造業,13,家具・装備品製造業,年齢計,25.4928,38.3453,344.2586
2011,E,製造業,13,家具・装備品製造業,～19歳,16.6844,7.9181,208.1306
